code,name,market,per,collected_at,bsns_year,operating_margin,revenue_growth,debt_ratio
900070,글로벌에스엠,KRX,,2026-03-27,2024,0.0453743139798918,0.0627607110334648,124.95089945181796
402490,그린리소스,KRX,109.29,2026-03-27,2024,0.0579344785103465,0.1210565965656181,181.7246112093479
123040,엠에스오토텍,KRX,68.59,2026-03-27,2024,0.0541772311781436,-0.1461476141964793,256.291981185814
266350,팡스카이,KRX,,2026-03-27,2024,-0.697053107158918,-0.5763234262908652,-26.502414984737253
136540,윈스테크넷,KRX,6.97,2026-03-27,2024,0.2006496739131281,-0.0504935374543624,112.80229864034214
123750,알톤,KRX,,2026-03-27,2024,-0.1947453505939744,-0.3301186700974208,152.76475779728537
010770,평화홀딩스,KRX,36.11,2026-03-27,2024,0.0344966157479708,0.0478475940822853,444.76194959309703
033640,네패스,KRX,,2026-03-27,2024,0.0073262234040409,-0.0099175645337916,342.6581127836809
046120,오르비텍,KRX,145.0,2026-03-27,2024,0.0103569447817796,0.0392089652325665,89.42225331366845
069640,한세엠케이,KRX,,2026-03-27,2024,-0.0843453584992776,-0.1909659511834628,583.678298960824
452400,이닉스,KRX,76.09,2026-03-27,2024,-0.0146884770336496,-0.1208820932268238,113.36085739316948
069620,대웅제약,KRX,77.67,2026-03-27,2024,0.103988146098599,0.0344314417039506,213.26968102217373
068050,팬엔터테인먼트,KRX,,2026-03-27,2024,0.0037150544575788,-0.7198257928456797,172.68457036832467
067310,하나마이크론,KRX,,2026-03-27,2024,0.0853869935574898,0.2920758466460997,320.9896822997903
002230,피에스텍,KRX,26.86,2026-03-27,2024,0.0425575197009363,0.1573378139105876,133.4208523229386
368600,아이씨에이치,KRX,,2026-03-27,2024,-0.0500222157335093,0.4948822683843144,253.4415066296134
005490,POSCO홀딩스,KRX,23.74,2026-03-27,2024,0.0299027211097722,-0.0575549756102817,68.27270933992602
004000,롯데정밀화학,KRX,36.27,2026-03-27,2024,0.0301533691467377,-0.0554533274340085,14.571956604752534
084670,동양고속,KRX,,2026-03-27,2024,-0.7486490507046792,0.0463408426268886,308.4276544231844
139480,이마트,KRX,,2026-03-27,2024,0.0016229045011196,-0.0153144420889543,257.3607598549136
475400,씨메스,KRX,,2026-03-27,2024,-2.074170570227313,-0.0982953904862869,109.0759961480252
222080,씨아이에스,KRX,15.61,2026-03-27,2024,0.1166977846702102,0.6395891880629697,53.28168334935598
114630,폴라리스우노,KRX,6.0,2026-03-27,2024,0.0289531669165311,0.0266372128268051,14.52691988341607
064240,홈캐스트,KRX,78.27,2026-03-27,2024,-0.0249062138814775,0.5364651650052786,125.34945802120907
034300,신세계건설,KRX,,2026-03-27,2024,0.0244767602198183,-0.3253179352486035,309.49647153969926
199430,케이엔알시스템,KRX,,2026-03-27,2024,-0.4166400910048313,-0.1339331512180485,165.117249277841
042370,비츠로테크,KRX,36.09,2026-03-27,2024,0.1194051910235477,0.2137555025155007,139.74292059296673
007700,F&F 홀딩스,KRX,6.99,2026-03-27,2024,0.2193364403840548,-0.0443010098523339,119.68467718610528
035510,신세계I&C,KRX,7.71,2026-03-27,2024,0.0590573886625894,0.0109760452161468,123.08673727044
192410,오늘이엔엠,KRX,,2026-03-27,2024,-0.4986185062169627,-0.2538482303058366,206.96716234079656
003080,SB성보,KRX,,2026-03-27,2024,-0.0489675949260342,-0.0443123956450724,172.97847908570392
066790,씨씨에스,KRX,,2026-03-27,2024,-0.0463544552261132,-0.0455035459371559,110.21961293994656
121440,골프존홀딩스,KRX,4.69,2026-03-27,2024,0.1021429302797029,-0.0894362917881055,140.6883981015157
337930,젝시믹스,KRX,6.06,2026-03-27,2024,0.0916779526764691,0.1677588345416628,50.84134148139749
314130,지놈앤컴퍼니,KRX,,2026-03-27,2024,-0.872192474081175,0.9407311016809198,148.72597008755588
319400,현대무벡스,KRX,112.17,2026-03-27,2024,0.0719751029043118,0.2745874902424246,73.61475850900672
002820,SUN&L,KRX,,2026-03-27,2024,-0.0172808063319039,-0.2306244971321121,223.3683321155863
348370,엔켐,KRX,,2026-03-27,2024,-0.1786530147293614,-0.1388839516657716,241.40918335581807
007460,에이프로젠,KRX,,2026-03-27,2024,-0.5782727425767937,-0.0030840921655424,138.6005990864512
240600,유진테크놀로지,KRX,,2026-03-27,2024,-0.1263871911890645,-0.3447312317468479,143.15044553688662
049180,셀루메드,KRX,,2026-03-27,2024,-0.0529010594401949,0.3514995369880987,675.0306034765509
489500,엘케이켐,KRX,21.54,2026-03-27,2024,0.4047098971203565,0.6415114812786408,119.73530955247682
021040,대호특수강,KRX,,2026-03-27,2024,0.0090014309912736,-0.0138720656762988,451.0017049772064
226400,오스테오닉,KRX,24.21,2026-03-27,2024,0.2011335996187722,0.2315234367789601,151.57380563176633
169330,엠브레인,KRX,,2026-03-27,2024,0.0311876525241283,-0.0224477062136806,162.4434716685581
453450,그리드위즈,KRX,,2026-03-27,2024,-0.0348315326940721,-0.0545702135950804,129.41454902912406
009580,무림P&P,KRX,7.77,2026-03-27,2024,0.044935675124063,0.055573011224541,261.84786264941425
456010,아이씨티케이,KRX,,2026-03-27,2024,-1.000301428012441,0.0801708381195774,106.46545360026866
034950,한국기업평가,KRX,18.31,2026-03-27,2024,0.3140615773274562,0.0885349307543052,130.07930002746343
047730,텔라움,KRX,,2026-03-27,2024,0.0139448971360627,-0.6562950242504965,-60.870109563296495
009200,무림페이퍼,KRX,2.14,2026-03-27,2024,0.0645730772753941,0.0472772360075005,242.56015095808877
059210,메타바이오메드,KRX,4.6,2026-03-27,2024,0.1831400239540996,0.1315912662309531,184.470584291332
064550,바이오니아,KRX,,2026-03-27,2024,-0.0456383898633928,0.1167719792604569,146.40740813858037
042520,한스바이오메드,KRX,,2026-03-27,2024,0.0077103785851573,0.0397964325907526,181.33345397386145
340570,티앤엘,KRX,9.11,2026-03-27,2024,0.3256720945799217,0.5147209285898012,114.95540105514456
950130,엑세스바이오,KRX,,2026-03-27,2024,-0.0376129900642725,-0.6912786387880725,113.5568997705496
253840,수젠텍,KRX,,2026-03-27,2024,-2.1810004874222586,0.4156828999114339,110.63315574536408
304840,피플바이오,KRX,,2026-03-27,2024,-3.082204204413795,-0.1619967441945636,355.28011058048713
053980,오상자이엘,KRX,9.48,2026-03-27,2024,0.0681696956038706,0.1319986043808585,130.92755361195756
199550,레이저옵텍,KRX,,2026-03-27,2024,-0.0059339416438503,-0.038255011527396,148.87625908173086
465770,STX그린로지스,KRX,1.73,2026-03-27,2024,0.1014630749358419,1.491786374424652,316.7028397255325
004250,엔피씨,KRX,2.12,2026-03-27,2024,0.0229008311646037,-0.0991815591785243,131.79836728017384
083550,케이엠,KRX,,2026-03-27,2024,-0.0261715714177701,0.0263121298081782,140.37530976266123
001520,동양,KRX,,2026-03-27,2024,-0.0012268212410612,-0.1338047421410735,186.6320712960747
065770,CS,KRX,16.7,2026-03-27,2024,-0.0053788917338678,0.104306240074904,28.96196609162083
462350,이노스페이스,KRX,,2026-03-27,2024,-2237.1794655289636,-0.9364460577597222,126.54173959923082
036830,솔브레인홀딩스,KRX,17.16,2026-03-27,2024,0.1655351981972693,-0.2209575586295207,33.8993770285885
318020,포인트모바일,KRX,26.93,2026-03-27,2024,-0.0182142408812562,-0.0341342755989986,165.4481120038991
136510,스마트솔루션즈,KRX,,2026-03-27,2024,-1.352406555620527,0.5438553158836243,403.7057470496541
005750,대림바스,KRX,18.17,2026-03-27,2024,0.0359243123395016,0.0554814458172708,215.2215702180464
144960,뉴파워프라즈마,KRX,11.4,2026-03-27,2024,0.0502626834325556,0.4824227430836928,248.10292919520248
039200,오스코텍,KRX,2360.87,2026-03-27,2024,-0.08038960907432,5.868932238361062,129.02589334543703
187420,HLB제넥스,KRX,,2026-03-27,2024,-0.0529632451173792,0.3118096339294348,518.2668550187468
003410,쌍용씨앤이,KRX,,2026-03-27,2024,0.1121005775132475,-0.0929055217283362,271.67821738529716
055490,테이팩스,KRX,21.08,2026-03-27,2024,0.0105065376733919,-0.0677814683496615,122.85831638267835
086520,에코프로,KRX,,2026-03-27,2024,-0.0936868463042837,-0.5691781205497922,212.01888139505783
170790,파이오링크,KRX,11.65,2026-03-27,2024,0.0444631584147492,-0.0122331984960257,113.24381282156108
065370,위세아이텍,KRX,,2026-03-27,2024,0.0264850480526581,0.2679914080013947,133.0782218948628
275630,에스에스알,KRX,,2026-03-27,2024,-0.0268916947954796,-0.0451950717303979,115.61388547964036
082210,옵트론텍,KRX,2.15,2026-03-27,2024,-0.0204012784898832,-0.0645508163929446,279.986351758304
126720,수산인더스트리,KRX,9.66,2026-03-27,2024,0.1373130286409464,-0.0244770390216978,120.33449178717086
054620,APS,KRX,,2026-03-27,2024,-0.2409147217038859,1.2891837527948709,183.06719117161575
175250,아이큐어,KRX,77.5,2026-03-27,2024,-0.2482722204876494,0.218301678688644,218.80222976396783
009680,모토닉,KRX,7.19,2026-03-27,2024,0.0818276270556719,0.1897406714111139,106.6654493464151
459100,위츠,KRX,40.0,2026-03-27,2024,0.0239757403466835,-0.0881095979931508,239.58577249661045
007680,대원,KRX,20.52,2026-03-27,2024,0.0007052090674088,-0.3643983774519295,67.11342673486189
017810,풀무원,KRX,19.01,2026-03-27,2024,0.0285743839887306,0.0735697353484194,399.5544245237997
115390,락앤락,KRX,,2026-03-27,2024,0.0036819043603152,-0.0430063484769083,115.7145279302619
065500,오리엔트정공,KRX,,2026-03-27,2024,0.0070439856760652,0.0650767420272578,261.4296134337795
065170,비엘팜텍,KRX,,2026-03-27,2024,-0.3652048269293263,-0.6409603002710469,50.23006235281072
003780,진양산업,KRX,7.15,2026-03-27,2024,0.0929026760845333,0.0155266271770241,149.08881305817343
046110,한일네트웍스,KRX,,2026-03-27,2024,0.1279700888335633,0.1490600554069259,206.95040059357268
133820,화인베스틸,KRX,,2026-03-27,2024,-0.160591715359481,-0.0985324615301378,453.58443685193583
204270,제이앤티씨,KRX,,2026-03-27,2024,-0.1686838800683311,-0.155201290371411,189.74948881356363
091580,상신이디피,KRX,387.29,2026-03-27,2024,-0.0326499811732364,-0.1652164343075774,206.1538739048232
450950,아스테라시스,KRX,64.97,2026-03-27,2024,0.2311301427974094,0.6478002418496513,125.92381498472616
145720,덴티움,KRX,6.29,2026-03-27,2024,0.2415292895394374,0.0371794540666786,61.59347655548415
201490,미투온,KRX,165.83,2026-03-27,2024,0.1252325115530046,-0.1346823943518379,121.3635245264588
139990,아주스틸,KRX,,2026-03-27,2024,-0.0424133272745077,0.0651300823879256,811.1703653624406
464500,아이언디바이스,KRX,,2026-03-27,2024,-0.5823921737108875,0.3432529959626612,117.92889498694588
127980,화인써키트,KRX,13.45,2026-03-27,2024,0.0525472089944136,0.2412360497990852,207.9871141687156
001230,동국홀딩스,KRX,26.38,2026-03-27,2024,0.0290098754057523,0.0859872961919024,41.00220241567163
018260,삼성에스디에스,KRX,15.97,2026-03-27,2024,0.0658867239697763,0.0415300368385482,36.40100110450634
025860,남해화학,KRX,15.31,2026-03-27,2024,0.0238718006621353,-0.0434293522133526,44.70773037769485
382800,지앤비에스 에코,KRX,13.57,2026-03-27,2024,0.1646134023104139,-0.2077587984014991,21.28930742530591
004590,한국가구,KRX,4.23,2026-03-27,2024,0.1384628162422974,0.2503457586046739,126.37999213867508
042040,케이피엠테크,KRX,,2026-03-27,2024,-0.1592670211947022,-0.3704794600850578,190.71500911656696
030530,원익홀딩스,KRX,,2026-03-27,2024,0.047429510353583,-0.1388267970185444,51.39105723580199
033050,제이엠아이,KRX,7.26,2026-03-27,2024,0.050295964591504,0.0787234290902885,155.55202324457343
014100,메디앙스,KRX,,2026-03-27,2024,-0.1799529962952171,-0.2580470462736638,153.00288568129
040350,크레오에스지,KRX,,2026-03-27,2024,-1.002701769585189,-0.2308161425232718,181.57840837705436
200710,에이디테크놀로지,KRX,,2026-03-27,2024,-0.1591200468645828,0.0636233172596757,186.04111219517193
001940,KISCO홀딩스,KRX,10.36,2026-03-27,2024,-0.0035803463828117,-0.3429007279056257,9.581273055760365
038110,에코플라스틱,KRX,11.64,2026-03-27,2024,0.014584273935261,0.0437363822055892,572.6326257719829
010470,오리콤,KRX,7.13,2026-03-27,2024,0.0558507936835491,-0.0169005908187349,180.06283580615715
001630,종근당홀딩스,KRX,7.06,2026-03-27,2024,0.037051775754832,0.0886264462492399,76.02357991714176
024840,KBI메탈,KRX,93.91,2026-03-27,2024,0.0248972591735911,0.0257748169687432,197.6638399575156
002020,코오롱,KRX,5.62,2026-03-27,2024,-0.0148552520691475,0.0255053543621559,299.8701656930531
009410,태영건설,KRX,9.37,2026-03-27,2024,0.0076846031892805,-0.1988557173275985,820.1692319917422
060250,NHN KCP,KRX,14.59,2026-03-27,2024,0.0396098985349904,0.137147185706358,215.05923798919096
065690,파커스,KRX,,2026-03-27,2024,-0.0224227240366358,0.0011477105100032,247.61475633328612
074430,아미노로직스,KRX,,2026-03-27,2024,-0.1282318791344233,-0.1961231171408953,109.85356240811836
014130,한익스프레스,KRX,1.87,2026-03-27,2024,0.0047320421845873,0.0656628466708213,389.5517339283308
457600,벡트,KRX,,2026-03-27,2024,-0.0198579360372035,-0.0609626541994174,117.92599018467374
033320,제이씨현시스템,KRX,50.15,2026-03-27,2024,0.0138037900347871,0.2473842565410834,139.9187872627453
023150,MH에탄올,KRX,,2026-03-27,2024,0.1062305421451156,-0.0480135885601686,520.9938782354869
065130,탑엔지니어링,KRX,,2026-03-27,2024,-0.0091593484122552,-0.1500566377861581,174.89347472629913
007070,GS리테일,KRX,850.0,2026-03-27,2024,0.020564764465523,0.0442576170121901,238.3026923519159
013890,지누스,KRX,,2026-03-27,2024,-0.0059169391794029,-0.0334813043081361,177.21348865636477
088800,에이스테크,KRX,,2026-03-27,2024,-0.2147086982801605,0.0359025571323951,318.91731211830916
091440,한울소재과학,KRX,,2026-03-27,2024,-7.931839498642233,-0.5939231274415733,270.1395488842333
127710,아시아경제,KRX,,2026-03-27,2024,-0.4509975507969002,-0.1628059756325218,407.89208519461846
217190,제너셈,KRX,12.61,2026-03-27,2024,0.0951647370761394,0.2175997652096205,173.23735019648942
122310,제노레이,KRX,,2026-03-27,2024,0.0608429710075305,0.0927952761259978,144.75608213463636
227950,엔투텍,KRX,,2026-03-27,2024,-0.2586710975310474,0.0428836213653207,108.12658834499294
162300,신스틸,KRX,10.23,2026-03-27,2024,0.0270781904917379,0.1937416313608911,283.2756994317296
035000,HS애드,KRX,6.19,2026-03-27,2024,0.0533109404842414,0.0116652426976294,272.5544950536528
032960,동일기연,KRX,81.86,2026-03-27,2024,0.3508262524869766,-0.0361594071584521,105.82379566100492
382150,온코크로스,KRX,,2026-03-27,2024,-6.49580234276997,10.71489110412583,110.221738084156
355690,에이텀,KRX,,2026-03-27,2024,-0.12775024897053,-0.4691350846748735,321.5292534748177
229640,LS에코에너지,KRX,43.01,2026-03-27,2024,0.0515190770853513,0.188625738310505,248.09282709777963
039570,HDC랩스,KRX,10.44,2026-03-27,2024,0.0101807270557874,0.0371541490545253,163.79545890307006
046390,삼화네트웍스,KRX,21.02,2026-03-27,2024,0.0143630252845037,-0.2509185009404082,116.49398903982215
336060,웨이버스,KRX,14.57,2026-03-27,2024,0.0297638960985018,0.1560679233517834,138.73091923559198
209640,와이제이링크,KRX,274.41,2026-03-27,2024,-0.0261023647624845,-0.0003618949575747,148.02288236986752
058430,포스코스틸리온,KRX,8.03,2026-03-27,2024,0.0429166965776555,0.0443017378428951,44.511816553247286
003670,포스코퓨처엠,KRX,,2026-03-27,2024,0.0001949342530671,-0.2226798041715474,238.89311313224252
027740,마니커,KRX,,2026-03-27,2024,-0.0271989801698652,-0.0200917033684271,278.27894190069924
058650,세아홀딩스,KRX,18.47,2026-03-27,2024,0.0164847819151218,-0.0626834018898595,193.82016637539024
195870,해성디에스,KRX,15.7,2026-03-27,2024,0.0943124662663202,-0.1030154861823697,142.7696636463632
298050,HS효성첨단소재,KRX,20.26,2026-03-27,2024,0.0663567236663986,0.0340054252371776,230.1334797573221
099220,SDN,KRX,,2026-03-27,2024,-0.0771086890680376,0.1145250206863323,249.17894871731315
122870,와이지엔터테인먼트,KRX,56.26,2026-03-27,2024,-0.0563314002096741,-0.3588332053580157,121.72805116899303
064510,유네코,KRX,,2026-03-27,2024,0.1788011181158749,0.0501181450763399,130.82669973698344
126870,앤에스,KRX,,2026-03-27,2024,0.0106508545809871,0.0161846807536085,155.861064634391
413390,엠오티,KRX,13.42,2026-03-27,2024,0.0765854228150259,0.1509213575510932,191.00366033360345
107640,한중엔시에스,KRX,24.06,2026-03-27,2024,0.0540143763487876,0.45829839328839,207.39151426589464
001790,대한제당,KRX,13.24,2026-03-27,2024,0.0269296456636067,0.0311323785877253,120.6098002690176
002680,한탑,KRX,,2026-03-27,2024,0.0441542265435658,-0.1049643397796005,303.008445814171
001130,대한제분,KRX,5.19,2026-03-27,2024,0.0525968187576514,-0.0462886626023108,50.43033500863952
001680,대상,KRX,7.95,2026-03-27,2024,0.0415829710611025,0.0359442559823307,142.45913327336035
027710,팜스토리,KRX,37.34,2026-03-27,2024,0.0280479290296707,-0.0308933736312665,323.41066578845204
033200,모아텍,KRX,,2026-03-27,2024,-0.0709578771842931,-0.0429598203593675,109.79451601369992
035810,이지홀딩스,KRX,21.37,2026-03-27,2024,0.0375638168724999,0.0531602820522852,236.6992852370431
052220,iMBC,KRX,35.88,2026-03-27,2024,0.0139632312494,-0.0185913440008508,116.94503442042088
352090,스톰테크,KRX,6.76,2026-03-27,2024,0.1856674631211654,0.2130628546363229,139.10819061915387
005430,한국공항,KRX,4.27,2026-03-27,2024,0.0718387366608791,0.150189752700025,135.73160607539606
195990,에이비프로바이오,KRX,,2026-03-27,2024,-0.3223485151239901,0.2477863829667368,130.78455936132457
086980,쇼박스,KRX,6.16,2026-03-27,2024,0.2633704827373137,1.3180754012852796,16.528518428584597
255440,야스,KRX,,2026-03-27,2024,-0.3373587401189038,-0.3143257343335181,127.53190889312762
004920,씨아이테크,KRX,,2026-03-27,2024,-0.0431991484638026,-0.1631688583119195,167.59684090143836
065710,서호전기,KRX,18.75,2026-03-27,2024,0.0354138355191055,-0.2977492449597743,114.15711494760583
041460,한국전자인증,KRX,18.88,2026-03-27,2024,0.1274005769659164,-0.0327155233470228,134.3774098985144
317240,TS트릴리온,KRX,,2026-03-27,2024,0.0123979543471928,-0.2307515278809747,230.88293937349775
424960,스마트레이더시스템,KRX,,2026-03-27,2024,-1.4262274422058971,0.1621123719010803,199.24177517583968
086960,MDS테크,KRX,14.92,2026-03-27,2024,0.0359001977105938,0.0660947589358594,159.84350747979607
064520,테크엘,KRX,,2026-03-27,2024,-0.0148391573576081,0.1538395461080768,104.7925338929082
052710,아모텍,KRX,,2026-03-27,2024,-0.1041681716505526,0.2281948303658038,238.44592727495944
313760,캐리,KRX,,2026-03-27,2024,-0.4915703903274855,-0.0247052887250676,210.55777153679992
323280,태성,KRX,260.09,2026-03-27,2024,0.1019660585046407,0.7760730490569999,194.26405148672035
362990,드림인사이트,KRX,30.37,2026-03-27,2024,0.1025187407553025,0.0429135876064921,147.42961433600294
318410,비비씨,KRX,11.58,2026-03-27,2024,0.0944428928792783,0.1317205208616786,117.59387903344044
285800,진영,KRX,,2026-03-27,2024,-0.0858912533956959,0.1073596835235922,164.03160758539408
002600,조흥,KRX,34.88,2026-03-27,2024,0.0486610998609189,0.0547298963195798,270.4981590352119
099320,쎄트렉아이,KRX,260.53,2026-03-27,2024,-0.0179365322654467,0.3655001139157527,199.5273444183182
092040,아미코젠,KRX,,2026-03-27,2024,-0.0406164814966854,0.0856786578153143,239.02022202287415
101530,해태제과식품,KRX,5.31,2026-03-27,2024,0.0779914023071418,0.0069300547789583,240.0289662790537
071200,인피니트헬스케어,KRX,3.41,2026-03-27,2024,0.0806709071770236,0.1151922666014886,129.4261980100181
019680,대교,KRX,32.76,2026-03-27,2024,-0.0047294613229248,0.011101144838431,93.22196290319202
432430,와이랩,KRX,,2026-03-27,2024,-0.4020918854952059,0.285744031028448,137.22195478441327
253450,스튜디오드래곤,KRX,33.84,2026-03-27,2024,0.0661608654253196,-0.2696224543556482,25.132022456816312
110990,디아이티,KRX,12.59,2026-03-27,2024,0.2065010789000519,0.0896131541567783,113.14366619919952
089850,유비벨록스,KRX,4.92,2026-03-27,2024,0.05616336250591,0.1167661667635835,207.20978828949447
413630,씨피시스템,KRX,,2026-03-27,2024,0.1557325133111149,-0.0300611576703314,106.420446453664
160190,하이젠알앤엠,KRX,,2026-03-27,2024,-0.004865886608238,-0.0176214886881391,175.77661593550448
222980,한국맥널티,KRX,369.29,2026-03-27,2024,0.0064311995665572,0.1330635435748401,212.84442751180407
194700,노바렉스,KRX,10.77,2026-03-27,2024,0.0778884540361305,-0.014700542470593,131.483865330515
318010,팜스빌,KRX,17.0,2026-03-27,2024,-0.0154309468780515,-0.2182665141906468,103.892808520671
248170,샘표식품,KRX,12.85,2026-03-27,2024,0.0159565615609301,0.0559572422658405,150.38726761003542
357230,에이치피오,KRX,15.61,2026-03-27,2024,0.032913998668991,0.0465676090493874,135.2329252357817
271560,오리온,KRX,10.13,2026-03-27,2024,0.1751058284753316,0.0659192727201825,120.54825138207455
218150,미래생명자원,KRX,,2026-03-27,2024,0.0029420141459965,0.0406118395069786,139.93122237454784
009450,경동나비엔,KRX,7.22,2026-03-27,2024,0.097923084080615,0.1241924535892527,95.40363350225178
091590,남화토건,KRX,6.19,2026-03-27,2024,-0.0382189761709678,-0.2686695922886201,114.81707530034356
001260,남광토건,KRX,14.01,2026-03-27,2024,0.0144851866662944,-0.0793059187555914,348.44594651425166
012800,대창,KRX,22.78,2026-03-27,2024,0.0234495379899348,0.0104493875356123,165.89618618128287
017890,한국알콜,KRX,9.39,2026-03-27,2024,2.9733967229547313,0.054845250777574,116.54370916033456
031310,아이즈비전,KRX,,2026-03-27,2024,0.0056067377838315,-0.0428645076637091,24.415785990066738
005850,에스엘,KRX,7.48,2026-03-27,2024,0.0794575746123996,0.0277808499787106,54.296264053077735
006120,SK디스커버리,KRX,42.23,2026-03-27,2024,0.0190890947445968,0.0112298470906041,133.64116652019612
047770,코데즈컴바인,KRX,77.45,2026-03-27,2024,0.0267467665438132,-0.0561324042116517,131.03138832666164
066980,한성크린텍,KRX,,2026-03-27,2024,-0.3268563295507041,-0.5787036048239581,273.97286504499
092460,한라IMS,KRX,18.15,2026-03-27,2024,0.1531419729822505,0.3203672404195393,121.29323341132395
126880,제이엔케이글로벌,KRX,0.95,2026-03-27,2024,0.0262708521151233,-0.1683692982282386,176.2182123970901
353190,휴럼,KRX,14.51,2026-03-27,2024,0.0106932606687457,0.1103849685239279,196.60160950120013
353810,이지바이오,KRX,12.57,2026-03-27,2024,0.0842795448811834,1.3238546428749884,405.4236117618049
368970,오에스피,KRX,6.48,2026-03-27,2024,-0.0019381393407037,-0.1381905139785172,147.7020203523296
011040,경동제약,KRX,27.14,2026-03-27,2024,0.0135281791640998,0.1921768652797782,137.45884041033156
006620,동구바이오제약,KRX,72.53,2026-03-27,2024,0.0509100111877409,0.1557287274021236,231.45189529197145
217820,원익피앤이,KRX,,2026-03-27,2024,-0.1654101330408515,-0.0395392869879415,603.8750876851886
083450,GST,KRX,10.91,2026-03-27,2024,0.1706434915019075,0.2400020107917011,124.79929212023568
091120,이엠텍,KRX,,2026-03-27,2024,-0.1820710518112281,-0.3638738980873686,67.69035379609008
010060,OCI홀딩스,KRX,35.22,2026-03-27,2024,0.0283804443346504,0.3501129540573342,67.37846188390627
005010,휴스틸,KRX,13.2,2026-03-27,2024,0.0236218659179618,-0.0546170912336469,127.8326386278323
222040,코스맥스엔비티,KRX,,2026-03-27,2024,0.0311477585438528,-0.0468949332827774,511.6680107338085
122350,삼기,KRX,,2026-03-27,2024,0.0094872501773225,0.0086864005588651,363.6195916830198
189330,씨이랩,KRX,,2026-03-27,2024,-0.5811889057586977,1.4821920941804951,139.54317506545772
012630,HDC,KRX,9.83,2026-03-27,2024,0.0555942273240357,0.0494180022160469,243.16132408677825
011200,HMM,KRX,3.93,2026-03-27,2024,0.3002375851949501,0.3927231489605544,21.514632778307973
092440,기신정기,KRX,21.68,2026-03-27,2024,0.0181204413602265,-0.0455575301919693,105.6899259327073
450330,하스,KRX,25.87,2026-03-27,2024,0.0765866852277013,0.0078275838225062,120.73469656447782
246960,SCL사이언스,KRX,,2026-03-27,2024,-0.7727656826427488,2.5830134682161474,155.0359097730681
035150,백산,KRX,4.68,2026-03-27,2024,0.1539999616738166,0.1896855402672405,182.88597596204505
009180,한솔로지스틱스,KRX,9.4,2026-03-27,2024,0.0244207529228073,-0.0543755805591191,105.95999729629575
001540,안국약품,KRX,5.39,2026-03-27,2024,0.0247177475786459,0.1602239678019656,83.64027869813626
372910,한컴라이프케어,KRX,8.98,2026-03-27,2024,0.0714756438744887,-0.0709639085077915,146.63384690237646
003000,부광약품,KRX,,2026-03-27,2024,0.0101048975654204,0.271254717185459,152.8515534584632
009300,삼아제약,KRX,4.41,2026-03-27,2024,0.2559769877535504,-0.0167733697139244,113.07329212211938
002800,신신제약,KRX,17.39,2026-03-27,2024,0.0647641463447569,0.0370645946574624,197.4783777882565
000220,유유제약,KRX,9.29,2026-03-27,2024,0.0878526935109983,-0.0296070459090253,153.77035867716486
002390,한독,KRX,,2026-03-27,2024,0.0010613937978328,-0.0294270927450379,172.7995113744178
203650,드림시큐리티,KRX,12.92,2026-03-27,2024,0.0953937190494145,0.1551114864108982,363.22213248657704
005720,넥센,KRX,4.12,2026-03-27,2024,0.0652285138082392,0.0587083396653879,123.59363629624148
002350,넥센타이어,KRX,5.99,2026-03-27,2024,0.0604429426951733,0.054115480859032,244.4139542817109
226340,본느,KRX,,2026-03-27,2024,0.0250678518695525,-0.0575669078483867,156.41808480205094
138490,코오롱ENP,KRX,14.44,2026-03-27,2024,0.08179069275871,0.0657878658038023,127.13655439702806
308100,형지글로벌,KRX,,2026-03-27,2024,-0.2358384605155352,-0.1779362912224743,220.50565108561125
089470,HDC현대EP,KRX,7.5,2026-03-27,2024,0.0329869386917153,-0.017412694788455,189.65143849889583
282880,코윈테크,KRX,10.03,2026-03-27,2024,0.0147425091779171,-0.2725587232344927,156.08595228850518
004710,한솔테크닉스,KRX,22.8,2026-03-27,2024,0.0278074638846145,-0.0792182523671102,171.75308276812942
304360,에스바이오메딕스,KRX,,2026-03-27,2024,-0.3964801076071596,0.0477289720287698,243.5680483043869
062860,티엘아이,KRX,,2026-03-27,2024,-1.5561018599682943,-0.4779265874335431,107.204646465066
009420,한올바이오파마,KRX,,2026-03-27,2024,0.0016587646079803,0.0299004224310339,126.45015186949227
016580,환인제약,KRX,6.83,2026-03-27,2024,0.0828028300786335,0.126750289185683,112.95320065431883
067080,대화제약,KRX,480.67,2026-03-27,2024,0.0449303730766621,0.0569470962598064,269.5885355945675
053030,바이넥스,KRX,,2026-03-27,2024,-0.2364849403444544,-0.1600146347094156,53.841937163977015
034940,조아제약,KRX,,2026-03-27,2024,-0.153913398821974,-0.0044462811207566,249.71224965746717
200780,비씨월드제약,KRX,,2026-03-27,2024,0.0200484332824825,-0.0039456456580536,231.95899882808203
161390,한국타이어앤테크놀로지,KRX,6.35,2026-03-27,2024,0.1872365106320194,0.0528351734783281,141.580642275048
227840,현대코퍼레이션홀딩스,KRX,2.53,2026-03-27,2024,0.090468292708935,0.1447208551728016,123.54304620900372
294870,HDC현대산업개발,KRX,9.17,2026-03-27,2024,0.0500213714019781,0.0279428452914792,239.57807933231297
216400,인바이츠바이오코아,KRX,,2026-03-27,2024,0.0150762088849458,-0.0301468583383972,706.9684240304348
347740,피엔케이피부임상연구센타,KRX,10.28,2026-03-27,2024,0.1446828996080067,0.2024042308528223,6.744767496303231
